,street_add,city,state,zip,l1_ports,l2_ports,l3_ports,sum_ports,ev_network,longitude,latitude,ev_sockets,geometry,vehicle
1147,500 E 3rd St,Loveland,CO,80537,0,2,0,2,Non-Networked,-105.070159,40.394378,1,POINT (-105.070159 40.394378),
1148,500 Linden St,Fort Collins,CO,80524,0,4,0,4,Non-Networked,-105.0684,40.593417,1,POINT (-105.0684 40.593417),
1149,500 West Cedar Ave.,Denver,CO,80223,0,2,0,2,SemaCharge Network,-104.994198,39.712836,1,POINT (-104.994198 39.712836),
1150,5001 S Ulster St,Denver,CO,80237,0,1,0,1,Tesla Destination,-104.896197,39.626647,3,POINT (-104.896197 39.626647),
1151,501 Camino Del Rio,Durango,CO,81301,0,4,0,4,Tesla Destination,-107.885496,37.269852,"1, 3",POINT (-107.885496 37.269852),
1152,501 E Dean St,Aspen,CO,81611,0,2,0,2,Tesla Destination,-106.819164,39.186714,"1, 3",POINT (-106.819164 39.186714),
1153,501 S 1st St,Montrose,CO,81401,0,2,0,2,Non-Networked,-107.874886,38.479653,1,POINT (-107.874886 38.479653),
1154,501 S Federal Blvd,Denver,CO,80219,0,1,0,1,ChargePoint Network,-105.025342,39.70727,1,POINT (-105.025342 39.70727),
1155,501 S Galena St,Aspen,CO,81611,0,0,1,1,ChargePoint Network,-106.819336,39.186962,"4, 2",POINT (-106.819336 39.186962),
1156,501 Summit Blvd.,Broomfield,CO,80021,0,2,0,2,Blink Network,-105.140196,39.927312,1,POINT (-105.140196 39.927312),
1157,5010 Founders Pkwy,Castle Rock,CO,80108,0,0,4,4,Electrify America,-104.85716,39.40762,"4, 2",POINT (-104.85716 39.40762),
1158,501-599 Broadway St,Eagle,CO,81631,0,2,0,2,ChargePoint Network,-106.828288,39.651991,1,POINT (-106.828288 39.651991),
1159,502 Ouray Ave,Grand Junction,CO,81501,0,0,1,1,Non-Networked,-108.563984,39.07167,"4, 2",POINT (-108.563984 39.07167),
1160,503 Ridge Road,Nederland,CO,80466,0,2,0,2,ChargePoint Network,-105.504471,39.973259,1,POINT (-105.504471 39.973259),
1161,504 Main Street,Meeker,CO,81641,0,0,1,1,ChargePoint Network,-107.912354,40.036945,"4, 2",POINT (-107.912354 40.036945),
1162,504 Market St,Meeker,CO,81641,0,2,0,2,ChargePoint Network,-107.912429,40.036935,1,POINT (-107.912429 40.036935),
1163,5067 S Wadsworth Blvd,Littleton,CO,80123,0,1,0,1,Non-Networked,-105.090506,39.626641,1,POINT (-105.090506 39.626641),
1164,507 Maroon Ave,Crested Butte,CO,81224,0,2,0,2,ChargePoint Network,-106.98239,38.871147,1,POINT (-106.98239 38.871147),
1165,5070 Exposition Dr,Johnstontown,CO,80534,0,8,0,8,SemaCharge Network,-104.982842,40.401498,1,POINT (-104.982842 40.401498),
1166,5071 S Syracuse St,Denver,CO,80237,0,1,0,1,Non-Networked,-104.900964,39.625845,1,POINT (-104.900964 39.625845),
1167,5071 S Syracuse St,Denver,CO,80237,0,1,0,1,Non-Networked,-104.900964,39.625845,3,POINT (-104.900964 39.625845),
1168,5077 S Wadsworth Blvd,Littleton,CO,80123,0,0,8,8,Blink Network,-105.0922306,39.62645098,4,POINT (-105.0922306 39.62645098),
1169,508 Terry St,Longmont,CO,80501,0,1,0,1,ChargePoint Network,-105.10495,40.167805,1,POINT (-105.10495 40.167805),
1170,508 Terry St,Longmont,CO,80501,0,1,0,1,ChargePoint Network,-105.10479,40.167767,1,POINT (-105.10479 40.167767),
1171,511 Colorado Ave,Carbondale,CO,81623,0,1,0,1,Non-Networked,-107.211389,39.401918,1,POINT (-107.211389 39.401918),
1172,5112 E Bromley Ln,Brighton,CO,80603,0,2,0,2,ChargePoint Network,-104.748777,39.971568,1,POINT (-104.748777 39.971568),
1173,5112 East Bromley Lane,Brighton,CO,80603,0,0,8,8,Tesla,-104.748624,39.971977,3,POINT (-104.748624 39.971977),
1174,513 Manitou Ave,Manitou Springs,CO,80829,0,2,0,2,Tesla Destination,-104.911329,38.857167,"1, 3",POINT (-104.911329 38.857167),
1175,515 Sower Dr,Bayfield,CO,81122,0,2,0,2,ChargePoint Network,-107.601603,37.235967,1,POINT (-107.601603 37.235967),
1176,5151 Bannock St,Denver,CO,80216,0,2,0,2,ChargePoint Network,-104.990785,39.789806,1,POINT (-104.990785 39.789806),
1177,5151 Bannock St,Denver,CO,80216,0,2,0,2,ChargePoint Network,-104.990745,39.789914,1,POINT (-104.990745 39.789914),
1178,518 Coffman St,Longmont,CO,80501,0,2,0,2,ChargePoint Network,-105.103398,40.168529,1,POINT (-105.103398 40.168529),
1179,518 Coffman St,Longmont,CO,80501,0,2,0,2,ChargePoint Network,-105.10343,40.168537,1,POINT (-105.10343 40.168537),
1180,518 Coffman St,Longmont,CO,80501,0,2,0,2,ChargePoint Network,-105.10342,40.168546,1,POINT (-105.10342 40.168546),
1181,518 Coffman St,Longmont,CO,80501,0,2,0,2,ChargePoint Network,-105.103387,40.168537,1,POINT (-105.103387 40.168537),
1182,518 Coffman St,Longmont,CO,80501,0,2,0,2,ChargePoint Network,-105.103452,40.168554,1,POINT (-105.103452 40.168554),
1183,5190 West 120th Ave,Broomfield,CO,80020,0,1,0,1,SemaCharge Network,-105.062443,39.914293,1,POINT (-105.062443 39.914293),
1184,520 S 3rd St,Carbondale,CO,81623,0,4,0,4,Non-Networked,-107.209921,39.395289,1,POINT (-107.209921 39.395289),
1185,5201 St Vrain Rd,Longmont,CO,80503,0,2,0,2,ChargePoint Network,-105.166605,40.169549,1,POINT (-105.166605 40.169549),
1186,52068 W Fork Rd #38,Dolores,CO,81323,0,1,0,1,Tesla Destination,-108.093936,37.772713,3,POINT (-108.093936 37.772713),
1187,522 Terry St,Longmont,CO,80501,0,2,0,2,ChargePoint Network,-105.104974,40.168289,1,POINT (-105.104974 40.168289),
1188,52516 CO-9,Alma,CO,80420,0,3,0,3,Tesla Destination,-106.045926,39.270961,"1, 3",POINT (-106.045926 39.270961),
1189,526 Terry St,Longmont,CO,80501,0,2,0,2,ChargePoint Network,-105.104555,40.168507,1,POINT (-105.104555 40.168507),
1190,526 Terry St,Longmont,CO,80501,0,2,0,2,ChargePoint Network,-105.104983,40.168389,1,POINT (-105.104983 40.168389),
1191,5296 Harvest Lake Dr,Loveland,CO,80538,0,6,0,6,Non-Networked,-105.003977,40.42222,1,POINT (-105.003977 40.42222),
1192,5296 Harvest Lake Dr,Loveland,CO,80538,0,6,0,6,SemaCharge Network,-105.005085,40.422681,1,POINT (-105.005085 40.422681),
1193,5304 Vance St,Arvada,CO,80002,0,2,0,2,ChargePoint Network,-105.078386,39.793049,1,POINT (-105.078386 39.793049),
1194,531 Edison Ave,Alamosa,CO,81101,0,2,0,2,ChargePoint Network,-105.86862,37.467426,1,POINT (-105.86862 37.467426),
1195,533 N 1st St,Montrose,CO,81401,0,0,1,1,ChargePoint Network,-107.876602,38.481479,"4, 2",POINT (-107.876602 38.481479),
1196,533 N 1st St,Montrose,CO,81401,0,0,1,1,ChargePoint Network,-107.87652,38.481448,"4, 2",POINT (-107.87652 38.481448),
1197,533 North 1st Street,Montrose,CO,81401,0,0,8,8,Tesla,-107.87662,38.481363,3,POINT (-107.87662 38.481363),
1198,5331 County Rd 9,Loveland,CO,80538,0,2,0,2,ChargePoint Network,-105.01941,40.448174,1,POINT (-105.01941 40.448174),
1199,5333 Valmont Rd,Boulder,CO,80301,0,2,0,2,ChargePoint Network,-105.22978,40.02979,1,POINT (-105.22978 40.02979),
1200,5333 Valmont Rd,Boulder,CO,80301,0,2,0,2,ChargePoint Network,-105.22981,40.02979,1,POINT (-105.22981 40.02979),
1201,5340 Gunbarrel Center Court,Boulder,CO,80301,0,3,0,3,SemaCharge Network,-105.198892,40.071688,1,POINT (-105.198892 40.071688),
1202,535 South Park Avenue,Breckenridge,CO,80424,0,6,0,6,SemaCharge Network,-106.047283,39.477115,1,POINT (-106.047283 39.477115),
1203,5375 S Wadsworth Blvd,Littleton,CO,80123,0,2,2,4,eVgo Network,-105.091668,39.620364,"4, 1, 2",POINT (-105.091668 39.620364),
1204,5400 Airport Blvd,Boulder,CO,80301,0,2,0,2,ChargePoint Network,-105.22672,40.034424,1,POINT (-105.22672 40.034424),
1205,546 Hyland Park Dr,Glenwood Springs,CO,81601,0,2,0,2,ChargePoint Network,-107.322863,39.534517,1,POINT (-107.322863 39.534517),
1206,5471 E Beaver Creek Blvd,Avon,CO,81620,0,2,0,2,ChargePoint Network,-106.504186,39.627444,1,POINT (-106.504186 39.627444),
1207,5471 E Beaver Creek Blvd,Avon,CO,81620,0,2,0,2,ChargePoint Network,-106.504465,39.628278,1,POINT (-106.504465 39.628278),
1208,5475 Tech Center Dr.,Colorado Springs,CO,80919,0,1,0,1,SemaCharge Network,-104.825078,38.910619,1,POINT (-104.825078 38.910619),
1209,5496 US HIGHWAY 85,Sedalia,CO,80135,0,0,1,1,ChargePoint Network,-104.96771,39.442127,"4, 2",POINT (-104.96771 39.442127),
1210,5496 US HIGHWAY 85,Sedalia,CO,80135,0,0,1,1,ChargePoint Network,-104.967651,39.442113,"4, 2",POINT (-104.967651 39.442113),
1211,55 Piñon St,La Junta,CO,81050,0,2,0,2,ChargePoint Network,-103.545093,37.971065,1,POINT (-103.545093 37.971065),
1212,55 Piñon St,La Junta,CO,81050,0,2,0,2,ChargePoint Network,-103.545088,37.971014,1,POINT (-103.545088 37.971014),
1213,55 W 12th Ave,Denver,CO,80204,0,1,0,1,ChargePoint Network,-104.988171,39.736084,1,POINT (-104.988171 39.736084),
1214,550 Village Rd,Breckenridge,CO,80424,0,1,0,1,Tesla Destination,-106.050167,39.475511,3,POINT (-106.050167 39.475511),
1215,5501 Spine Rd,Boulder,CO,80301,0,1,0,1,ChargePoint Network,-105.203182,40.074428,1,POINT (-105.203182 40.074428),
1216,551 Broadway St,Eagle,CO,81631,0,2,0,2,ChargePoint Network,-106.828357,39.651953,1,POINT (-106.828357 39.651953),
1217,551 W Laurel St,Fort Collins,CO,80523,0,2,0,2,ChargePoint Network,-105.08594,40.577778,1,POINT (-105.08594 40.577778),
1218,5510 Spine Road,Boulder,CO,80301,0,1,0,1,SemaCharge Network,-105.20213,40.074606,1,POINT (-105.20213 40.074606),
1219,5516 Spine Rd,Boulder,CO,80301,0,2,0,2,ChargePoint Network,-105.200238,40.074513,1,POINT (-105.200238 40.074513),
1220,5516 Spine Road,Boulder,CO,80301,0,1,0,1,SemaCharge Network,-105.20213,40.074606,1,POINT (-105.20213 40.074606),
1221,555 N 11th Ave,Brighton,CO,80601,0,2,0,2,ChargePoint Network,-104.809824,39.996855,1,POINT (-104.809824 39.996855),
1222,555 S Allison Pkwy,Lakewood,CO,80226,0,2,0,2,ChargePoint Network,-105.08348,39.706097,1,POINT (-105.08348 39.706097),
1223,555 S Allison Pkwy,Lakewood,CO,80226,0,2,0,2,ChargePoint Network,-105.08356,39.70609,1,POINT (-105.08356 39.70609),
1224,55500 DOT Rd,Boone,CO,81025,0,2,0,2,ChargePoint Network,-104.283647,38.435573,1,POINT (-104.283647 38.435573),
1225,55500 Dot Test Rd,Boone,CO,81025,0,2,0,2,ChargePoint Network,-104.283692,38.435678,1,POINT (-104.283692 38.435678),
1226,5565 51st St,Boulder,CO,80301,0,2,0,2,ChargePoint Network,-105.237044,40.073731,1,POINT (-105.237044 40.073731),
1227,5565 51st St,Boulder,CO,80301,0,2,0,2,ChargePoint Network,-105.23713,40.073177,1,POINT (-105.23713 40.073177),
1228,5565 N 51st St,Boulder,CO,80301,1,1,0,2,Non-Networked,-105.239377,40.077325,1,POINT (-105.239377 40.077325),
1229,5600 Greenwood Plaza Blvd,Greenwood Village,CO,80111,0,2,0,2,Non-Networked,-104.898181,39.614825,1,POINT (-104.898181 39.614825),
1230,5615 Wills Blvd,Pueblo,CO,81008,0,2,0,2,ChargePoint Network,-104.62462,38.332168,1,POINT (-104.62462 38.332168),
1231,5615 Wills Blvd,Pueblo,CO,81008,0,2,0,2,ChargePoint Network,-104.625477,38.332383,1,POINT (-104.625477 38.332383),
1232,5615 Wills Blvd,Pueblo,CO,81008,0,2,0,2,ChargePoint Network,-104.624985,38.331686,1,POINT (-104.624985 38.331686),
1233,5615 Wills Blvd,Pueblo,CO,81008,0,2,0,2,ChargePoint Network,-104.625294,38.331577,1,POINT (-104.625294 38.331577),
1234,5630 W 10th St,Greeley,CO,80634,0,1,0,1,Non-Networked,-104.7721235,40.42088969,1,POINT (-104.7721235 40.42088969),
1235,564 US Highway 85/87,Walsenburg,CO,81089,0,2,1,3,Non-Networked,-104.792025,37.652696,"4, 1, 2",POINT (-104.792025 37.652696),
1236,564 US-84,Walsenburg,CO,81089,0,2,1,3,Non-Networked,-104.7915182,37.65278943,"4, 1, 2",POINT (-104.7915182 37.65278943),
1237,5650 S Chambers Rd,Aurora,CO,80015,0,0,4,4,Electrify America,-104.81337,39.6136,"4, 2",POINT (-104.81337 39.6136),
1238,566 Mountain Village Blvd,Mountain Village,CO,81435,0,2,0,2,ChargePoint Network,-107.847642,37.936529,1,POINT (-107.847642 37.936529),
1239,5660 Logan St,Denver,CO,80216,0,2,0,2,ChargePoint Network,-104.982285,39.798954,1,POINT (-104.982285 39.798954),
1240,5660 Sioux Dr,Boulder,CO,80303,0,2,0,2,ChargePoint Network,-105.220967,39.992686,1,POINT (-105.220967 39.992686),
1241,5670 Greenwood Plaza Blvd,Greenwood Village,CO,80111,0,2,0,2,ChargePoint Network,-104.899484,39.611926,1,POINT (-104.899484 39.611926),
1242,5670 Greenwood Plaza Blvd,Greenwood Village,CO,80111,0,2,0,2,ChargePoint Network,-104.899546,39.611938,1,POINT (-104.899546 39.611938),
1243,5670 Greenwood Plaza Blvd,Greenwood Village,CO,80111,0,2,0,2,ChargePoint Network,-104.899648,39.611955,1,POINT (-104.899648 39.611955),
1244,5670 Tower Rd,Denver,CO,80249,0,2,0,2,ChargePoint Network,-104.771978,39.799512,1,POINT (-104.771978 39.799512),
1245,5670 Tower Rd,Denver,CO,80249,0,2,0,2,ChargePoint Network,-104.771935,39.79958,1,POINT (-104.771935 39.79958),
1246,5680 Greenwood Plaza Blvd,Greenwood Village,CO,80111,0,2,0,2,ChargePoint Network,-104.899399,39.611935,1,POINT (-104.899399 39.611935),
1247,5690 Tipple Pkwy,Frederick,CO,80530,0,2,0,2,Non-Networked,-104.947547,40.1023,1,POINT (-104.947547 40.1023),
1248,575 Zerex St,Fraser,CO,80442,0,0,1,1,ChargePoint Network,-105.809816,39.943184,"4, 2",POINT (-105.809816 39.943184),
1249,5775 Flatiron Pkwy,Boulder,CO,80301,0,10,0,10,ChargePoint Network,-105.2222518,40.0228844,1,POINT (-105.2222518 40.0228844),
1250,580 Winter Park Dr,Winter Park,CO,80482,0,8,0,8,Non-Networked,-105.76042,39.88455758,1,POINT (-105.76042 39.88455758),
1251,5809 W 44th Ave,Denver,CO,80212,0,2,0,2,ChargePoint Network,-105.059865,39.77886,1,POINT (-105.059865 39.77886),
1252,5811 S College Ave,Fort Collins,CO,80525,0,1,0,1,Non-Networked,-105.078041,40.505604,1,POINT (-105.078041 40.505604),
1253,5821 W Co Rd 54E,Bellvue,CO,80512,0,2,0,2,Non-Networked,-105.1826788,40.64810837,1,POINT (-105.1826788 40.64810837),
1254,5845 N Nevada Ave,Colorado Springs,CO,80918,0,2,0,2,ChargePoint Network,-104.814885,38.912962,1,POINT (-104.814885 38.912962),
1255,585 South Main Street,Byers,CO,80103,0,2,0,2,SemaCharge Network,-104.224328,39.703675,1,POINT (-104.224328 39.703675),
1256,585 W Dillon Rd,Louisville,CO,80027,0,2,0,2,ChargePoint Network,-105.15182,39.95816,1,POINT (-105.15182 39.95816),
1257,5850 W Central Ave,Westminster,CO,80031,0,2,0,2,ChargePoint Network,-105.06072,39.859493,1,POINT (-105.06072 39.859493),
1258,5862 W Central Ave,Westminster,CO,80031,0,2,0,2,ChargePoint Network,-105.061165,39.85972,1,POINT (-105.061165 39.85972),
1259,5867 N Nevada Ave,Colorado Springs,CO,80918,0,0,1,1,ChargePoint Network,-104.814254,38.913809,2,POINT (-104.814254 38.913809),
1260,5875 W 89th Ave,Westminster,CO,80031,0,2,0,2,ChargePoint Network,-105.06128,39.859074,1,POINT (-105.06128 39.859074),
1261,5877 E 120th Ave,Thornton,CO,80602,0,2,0,2,ChargePoint Network,-104.91995,39.914684,1,POINT (-104.91995 39.914684),
1262,5877 E 120th Ave,Thornton,CO,80602,0,2,0,2,ChargePoint Network,-104.91993,39.91476,1,POINT (-104.91993 39.91476),
1263,591 N Frontage Rd W,Vail,CO,81657,0,2,0,2,ChargePoint Network,-106.390119,39.646164,1,POINT (-106.390119 39.646164),
1264,591 N Frontage Rd W,Vail,CO,81657,0,2,0,2,ChargePoint Network,-106.390244,39.646175,1,POINT (-106.390244 39.646175),
1265,591 N Frontage Rd W,Vail,CO,81657,0,2,0,2,ChargePoint Network,-106.390054,39.64616,1,POINT (-106.390054 39.64616),
1266,595 Columbia Ave,Del Norte,CO,81132,0,2,0,2,ChargePoint Network,-106.355196,37.677905,1,POINT (-106.355196 37.677905),
1267,595 Columbia Ave,Del Norte,CO,81132,0,0,1,1,ChargePoint Network,-106.355217,37.677883,"4, 2",POINT (-106.355217 37.677883),
1268,595 Vail Valley Dr,Vail,CO,81657,0,1,0,1,Tesla Destination,-106.368139,39.63943,3,POINT (-106.368139 39.63943),
1269,5950 N Jackson Gap Wy,Aurora,CO,80019,0,48,0,48,Tesla Destination,-104.686605,39.804696,"1, 3",POINT (-104.686605 39.804696),
1270,5967 South Gallup Street,Littleton,CO,80120,0,1,0,1,SemaCharge Network,-105.002917,39.608505,1,POINT (-105.002917 39.608505),
1271,597 County Road 130,Nederland,CO,80466,0,2,0,2,ChargePoint Network,-105.525729,39.95294,1,POINT (-105.525729 39.95294),
1272,5975 S Quebec St,Centennial,CO,80111,0,2,0,2,EVGATEWAY,-104.9052996,39.60824782,1,POINT (-104.9052996 39.60824782),
1273,5th St,Denver,CO,80215,0,2,0,2,ChargePoint Network,-105.118153,39.71755,1,POINT (-105.118153 39.71755),
1274,6 Emmons Rd,Crested Butte,CO,81225,0,6,0,6,Tesla Destination,-106.967755,38.900908,"1, 3",POINT (-106.967755 38.900908),
1275,600 Baseline Rd,Boulder,CO,80302,0,2,0,2,ChargePoint Network,-105.282842,39.998868,1,POINT (-105.282842 39.998868),
1276,600 Broadway St,Eagle,CO,81631,0,2,0,2,ChargePoint Network,-106.827498,39.650896,1,POINT (-106.827498 39.650896),
1277,600 Broadway St,Eagle,CO,81631,0,2,0,2,ChargePoint Network,-106.827606,39.650936,1,POINT (-106.827606 39.650936),
1278,600 Grant St,Denver,CO,80203,0,2,0,2,EVGATEWAY,-104.98324,39.72606,1,POINT (-104.98324 39.72606),
1279,6001 E Woodmen Rd,Colorado Springs,CO,80923,0,2,0,2,ChargePoint Network,-104.716483,38.938178,1,POINT (-104.716483 38.938178),
1280,6007 Oreg Ave,Boulder,CO,80303,0,2,0,2,Non-Networked,-105.2103915,40.01370562,1,POINT (-105.2103915 40.01370562),
1281,601 S Howes St,Fort Collins,CO,80521,0,2,0,2,ChargePoint Network,-105.081439,40.579815,1,POINT (-105.081439 40.579815),
1282,6010 Prairie Hills View,Colorado Springs,CO,80923,0,2,0,2,SemaCharge Network,-104.713324,38.91171,1,POINT (-104.713324 38.91171),
1283,6011 E Woodmen Rd,Colorado Springs,CO,80923,0,2,0,2,ChargePoint Network,-104.716416,38.938197,1,POINT (-104.716416 38.938197),
1284,602 Elk Ave,Crested Butte,CO,81224,0,2,0,2,ChargePoint Network,-106.98088,38.86956,1,POINT (-106.98088 38.86956),
1285,603 28 1/4 Rd,Grand Junction,CO,81506,0,2,0,2,ChargePoint Network,-108.530581,39.092205,1,POINT (-108.530581 39.092205),
1286,604 Holbrook St,Erie,CO,80516,0,2,0,2,ChargePoint Network,-105.050534,40.050719,1,POINT (-105.050534 40.050719),
1287,604 Holbrook St,Erie,CO,80516,0,2,0,2,ChargePoint Network,-105.05039,40.0507,1,POINT (-105.05039 40.0507),
1288,6040 S Broadway,Littleton,CO,80121,0,2,0,2,ChargePoint Network,-104.987742,39.6075,1,POINT (-104.987742 39.6075),
1289,6040 S Broadway,Littleton,CO,80121,0,2,0,2,ChargePoint Network,-104.987907,39.607494,1,POINT (-104.987907 39.607494),
1290,605 Park Avenue,Kremmling,CO,80459,0,0,8,8,Tesla,-106.387987,40.059614,3,POINT (-106.387987 40.059614),
1291,609 S Cascade Ave,Colorado Springs,CO,80903,0,2,0,2,ChargePoint Network,-104.825223,38.824933,1,POINT (-104.825223 38.824933),
1292,609 S Cascade Ave,Colorado Springs,CO,80903,0,2,0,2,ChargePoint Network,-104.825589,38.825344,1,POINT (-104.825589 38.825344),
1293,6096 Baseline Road,Boulder,CO,80303,0,2,0,2,ChargePoint Network,-105.210578,40.003154,1,POINT (-105.210578 40.003154),
1294,610 S West End St,Aspen,CO,81611,0,2,0,2,Tesla Destination,-106.81437,39.1844849,"1, 3",POINT (-106.81437 39.1844849),
1295,610 State Ave,Alamosa,CO,81101,0,0,1,1,ChargePoint Network,-105.864714,37.466828,"4, 2",POINT (-105.864714 37.466828),
1296,610 State Ave,Alamosa,CO,81101,0,0,1,1,ChargePoint Network,-105.864715,37.466808,"4, 2",POINT (-105.864715 37.466808),
1297,6101 SOUTH AURORA PARKWAY,Aurora,CO,80016,0,0,4,4,Electrify America,-104.70639,39.60584,"4, 2",POINT (-104.70639 39.60584),
1298,6106 Sky Pond Dr,Loveland,CO,80538,0,2,0,2,SemaCharge Network,-104.987927,40.410246,1,POINT (-104.987927 40.410246),
1299,6110 North Panasonic Way,Denver,CO,80249,0,4,0,4,SemaCharge Network,-104.781494,39.808717,1,POINT (-104.781494 39.808717),
1300,6146 Mountain Brook St,Colorado Springs,CO,80923,0,1,0,1,AMPUP,-104.698552,38.921223,1,POINT (-104.698552 38.921223),
1301,6170 Longbow Dr,Boulder,CO,80301,0,2,0,2,ChargePoint Network,-105.210478,40.06379,1,POINT (-105.210478 40.06379),
1302,6170 Longbow Dr,Boulder,CO,80301,0,2,0,2,ChargePoint Network,-105.21048,40.063586,1,POINT (-105.21048 40.063586),
1303,6170 Longbow Dr,Boulder,CO,80301,0,2,0,2,ChargePoint Network,-105.210479,40.063474,1,POINT (-105.210479 40.063474),
1304,6170 Longbow Dr,Boulder,CO,80301,0,2,0,2,ChargePoint Network,-105.210497,40.063347,1,POINT (-105.210497 40.063347),
1305,6185 Arapahoe Rd,Boulder,CO,80303,0,5,0,5,Non-Networked,-105.208469,40.015297,3,POINT (-105.208469 40.015297),
1306,6185 Arapahoe Rd,Boulder,CO,80303,0,4,0,4,OpConnect,-105.2092,40.01534,1,POINT (-105.2092 40.01534),
1307,6185 Arapahoe Rd,Boulder,CO,80302,0,5,0,5,Tesla Destination,-105.2085706,40.0152234,3,POINT (-105.2085706 40.0152234),
1308,6195 N Panasonic Way,Denver,CO,80249,0,0,0,0,Non-Networked,-104.673806,39.849363,1,POINT (-104.673806 39.849363),
1309,620 Gothic Rd,Crested Butte,CO,81225,0,10,0,10,Tesla Destination,-106.966694,38.900381,"1, 3",POINT (-106.966694 38.900381),
1310,621 Recreation Way,Frisco,CO,80443,0,2,0,2,ChargePoint Network,-106.07789,39.574196,1,POINT (-106.07789 39.574196),
1311,6220 E 14th Ave,Denver,CO,80220,0,0,6,6,eVgo Network,-104.91535,39.738231,"4, 2",POINT (-104.91535 39.738231),
1312,625 N Polk Ave,Walsenburg,CO,81089,0,2,0,2,ChargePoint Network,-104.78546,37.633724,1,POINT (-104.78546 37.633724),
1313,625 Pierce St,Erie,CO,80516,0,2,0,2,ChargePoint Network,-105.048775,40.0507,1,POINT (-105.048775 40.0507),
1314,6250 US Highway 285,Poncha Springs,CO,81242,0,0,8,8,Tesla,-106.076212,38.511445,3,POINT (-106.076212 38.511445),
1315,6255 Habitat Drive Habitat Apartments,Boulder,CO,80301,0,2,0,2,ChargePoint Network,-105.207336,40.061049,1,POINT (-105.207336 40.061049),
1316,6255 Habitat Drive Habitat Apartments,Boulder,CO,80301,0,2,0,2,ChargePoint Network,-105.207335,40.061099,1,POINT (-105.207335 40.061099),
1317,6255 Habitat Drive Habitat Apartments,Boulder,CO,80301,0,2,0,2,ChargePoint Network,-105.207335,40.061145,1,POINT (-105.207335 40.061145),
1318,6295 Greenwood Plaza Blvd,Greenwood Village,CO,80111,0,2,0,2,ChargePoint Network,-104.896014,39.603034,1,POINT (-104.896014 39.603034),
1319,6295 Greenwood Plaza Blvd,Greenwood Village,CO,80111,0,2,0,2,Non-Networked,-105.279814,40.01598,1,POINT (-105.279814 40.01598),
