,vehicle,seed,sum_ports,fal_typ,geometry,longitude,latitude
323,10,964237,4,Chargers out of range,POINT (-108.58268 39.63291),-108.58268,39.63291
324,10,964262,4,Chargers out of range,POINT (-104.22424 38.83933),-104.22424,38.83933
325,10,964331,4,Chargers out of range,POINT (-103.66475 37.20038),-103.66475,37.20038
326,10,964340,4,Chargers out of range,POINT (-103.66475 37.20038),-103.66475,37.20038
327,10,964342,4,Chargers out of range,POINT (-107.41963 40.06247),-107.41963,40.06247
328,10,964359,4,Chargers out of range,POINT (-108.41348 40.72112),-108.41348,40.72112
329,10,964376,4,Chargers out of range,POINT (-103.94951 38.66806),-103.94951,38.66806
330,10,964388,4,Chargers out of range,POINT (-108.72815 40.8634),-108.72815,40.8634
331,10,964400,4,Chargers out of range,POINT (-108.8433 40.76965),-108.8433,40.76965
332,10,964468,4,Chargers out of range,POINT (-106.52359 40.96968),-106.52359,40.96968
333,10,964493,4,Chargers out of range,POINT (-108.84521 40.59633),-108.84521,40.59633
334,10,964515,4,Chargers out of range,POINT (-108.76447 40.73979),-108.76447,40.73979
335,10,964546,4,Chargers out of range,POINT (-104.23409 38.83929),-104.23409,38.83929
336,10,964566,4,Chargers out of range,POINT (-102.90482 37.32283),-102.90482,37.32283
337,10,964598,4,Chargers out of range,POINT (-102.13597 38.84528),-102.13597,38.84528
338,10,964605,4,Chargers out of range,POINT (-104.26165 38.83049),-104.26165,38.83049
339,10,964620,4,Chargers out of range,POINT (-108.75339 40.90115),-108.75339,40.90115
340,10,964633,4,Chargers out of range,POINT (-108.72815 40.8634),-108.72815,40.8634
341,10,964647,4,Chargers out of range,POINT (-108.72745 40.79646),-108.72745,40.79646
342,10,964654,4,Chargers out of range,POINT (-102.85877 37.38185),-102.85877,37.38185
343,10,964673,4,Chargers out of range,POINT (-102.85002 37.08973),-102.85002,37.08973
344,10,964691,4,Chargers out of range,POINT (-106.5306 40.95791),-106.5306,40.95791
345,10,964723,4,Chargers out of range,POINT (-108.73421 40.84306),-108.73421,40.84306
346,10,964792,4,Chargers out of range,POINT (-103.97686 38.83973),-103.97686,38.83973
347,10,964809,4,Chargers out of range,POINT (-104.03553 38.82438),-104.03553,38.82438
348,10,964823,4,Chargers out of range,POINT (-103.64022 37.20977),-103.64022,37.20977
349,10,964877,4,Chargers out of range,POINT (-108.76101 40.72655),-108.76101,40.72655
350,10,964957,4,Chargers out of range,POINT (-106.77497 38.15195),-106.77497,38.15195
351,10,964983,4,Chargers out of range,POINT (-108.73421 40.84306),-108.73421,40.84306
352,10,964992,4,Chargers out of range,POINT (-102.27677 37.13057),-102.27677,37.13057
353,10,965012,4,Chargers out of range,POINT (-103.59288 37.34961),-103.59288,37.34961
354,10,965015,4,Chargers out of range,POINT (-106.20422 40.66539),-106.20422,40.66539
355,10,965047,4,Chargers out of range,POINT (-108.5604 40.64935),-108.5604,40.64935
356,10,965075,4,Chargers out of range,POINT (-108.75283 40.89916),-108.75283,40.89916
357,10,965155,4,Chargers out of range,POINT (-104.21247 37.84396),-104.21247,37.84396
358,10,965205,4,Chargers out of range,POINT (-106.45909 40.87977),-106.45909,40.87977
359,10,965273,4,Chargers out of range,POINT (-108.74835 40.90696),-108.74835,40.90696
360,10,965275,4,Chargers out of range,POINT (-102.12811 38.84564),-102.12811,38.84564
361,10,965318,4,Chargers out of range,POINT (-108.74428 40.88489),-108.74428,40.88489
362,10,965362,4,Chargers out of range,POINT (-102.54782 38.69373),-102.54782,38.69373
363,10,965468,4,Chargers out of range,POINT (-108.4384 40.88504),-108.4384,40.88504
364,10,965498,4,Chargers out of range,POINT (-103.08393 37.27918),-103.08393,37.27918
365,10,965519,4,Chargers out of range,POINT (-102.54782 38.69373),-102.54782,38.69373
366,10,965609,4,Chargers out of range,POINT (-108.47168 40.67847),-108.47168,40.67847
367,10,965665,4,Chargers out of range,POINT (-108.37976 40.74811),-108.37976,40.74811
368,10,965681,4,Chargers out of range,POINT (-106.59348 40.9843),-106.59348,40.9843
369,10,965708,4,Chargers out of range,POINT (-103.10213 37.27921),-103.10213,37.27921
370,10,965713,4,Chargers out of range,POINT (-108.75187 40.89825),-108.75187,40.89825
371,10,965743,4,Chargers out of range,POINT (-108.4382 40.61848),-108.4382,40.61848
372,10,965921,4,Chargers out of range,POINT (-102.932 37.27927),-102.932,37.27927
373,10,965979,4,Chargers out of range,POINT (-103.0591 37.37688),-103.0591,37.37688
374,10,966143,4,Chargers out of range,POINT (-108.83401 40.7451),-108.83401,40.7451
375,10,966148,4,Chargers out of range,POINT (-108.4324 40.86782),-108.4324,40.86782
376,10,966217,4,Chargers out of range,POINT (-108.84506 40.7705),-108.84506,40.7705
377,10,966256,4,Chargers out of range,POINT (-108.75322 40.89961),-108.75322,40.89961
378,10,966268,4,Chargers out of range,POINT (-102.96537 37.2792),-102.96537,37.2792
379,10,966303,4,Chargers out of range,POINT (-102.9991 37.2937),-102.9991,37.2937
380,10,966373,4,Chargers out of range,POINT (-103.23783 37.04303),-103.23783,37.04303
381,10,966397,4,Chargers out of range,POINT (-103.05907 37.37366),-103.05907,37.37366
382,10,966417,4,Chargers out of range,POINT (-104.05513 38.84009),-104.05513,38.84009
383,10,966441,4,Chargers out of range,POINT (-108.75568 40.72503),-108.75568,40.72503
384,10,966446,4,Chargers out of range,POINT (-108.83028 40.59709),-108.83028,40.59709
385,10,966486,4,Chargers out of range,POINT (-104.08782 38.84012),-104.08782,38.84012
386,10,966515,4,Chargers out of range,POINT (-102.50683 37.10855),-102.50683,37.10855
387,10,966518,4,Chargers out of range,POINT (-108.46084 40.96065),-108.46084,40.96065
388,10,966522,4,Chargers out of range,POINT (-103.25409 37.04411),-103.25409,37.04411
389,10,966524,4,Chargers out of range,POINT (-108.40789 40.85174),-108.40789,40.85174
390,10,966535,4,Chargers out of range,POINT (-104.22085 38.79347),-104.22085,38.79347
391,10,966572,4,Chargers out of range,POINT (-102.22685 38.85229),-102.22685,38.85229
392,10,966598,4,Chargers out of range,POINT (-108.4434 40.86758),-108.4434,40.86758
393,10,966646,4,Chargers out of range,POINT (-102.17351 38.84957),-102.17351,38.84957
394,10,966649,4,Chargers out of range,POINT (-108.54842 41.01018),-108.54842,41.01018
395,10,966655,4,Chargers out of range,POINT (-106.67751 38.01885),-106.67751,38.01885
396,10,966676,4,Chargers out of range,POINT (-108.63627 40.68547),-108.63627,40.68547
397,10,966694,4,Chargers out of range,POINT (-108.53225 40.9351),-108.53225,40.9351
398,10,966781,4,Chargers out of range,POINT (-104.08782 38.84012),-104.08782,38.84012
399,10,966789,4,Chargers out of range,POINT (-102.09035 38.8439),-102.09035,38.8439
400,10,966795,4,Chargers out of range,POINT (-102.19338 38.85089),-102.19338,38.85089
401,10,966801,4,Chargers out of range,POINT (-103.03162 37.18518),-103.03162,37.18518
402,10,966840,4,Chargers out of range,POINT (-108.47623 40.62997),-108.47623,40.62997
403,10,966845,4,Chargers out of range,POINT (-104.05513 38.84009),-104.05513,38.84009
404,10,966853,4,Chargers out of range,POINT (-104.08782 38.84012),-104.08782,38.84012
405,10,966919,4,Chargers out of range,POINT (-104.08782 38.84012),-104.08782,38.84012
406,10,966943,4,Chargers out of range,POINT (-103.11154 37.38175),-103.11154,37.38175
407,10,966981,4,Chargers out of range,POINT (-104.09132 38.78198),-104.09132,38.78198
408,10,967064,4,Chargers out of range,POINT (-104.05473 38.84009),-104.05473,38.84009
409,10,967130,4,Chargers out of range,POINT (-104.23673 38.83928),-104.23673,38.83928
410,10,967211,4,Chargers out of range,POINT (-102.85091 37.35638),-102.85091,37.35638
411,10,967238,4,Chargers out of range,POINT (-108.73421 40.84306),-108.73421,40.84306
412,10,967252,4,Chargers out of range,POINT (-106.5268 40.95173),-106.5268,40.95173
413,10,967259,4,Chargers out of range,POINT (-106.67297 37.97956),-106.67297,37.97956
414,10,967296,4,Chargers out of range,POINT (-108.76697 40.92628),-108.76697,40.92628
415,10,967320,4,Chargers out of range,POINT (-103.56456 37.0449),-103.56456,37.0449
416,10,967444,4,Chargers out of range,POINT (-103.11124 37.39661),-103.11124,37.39661
417,10,967474,4,Chargers out of range,POINT (-108.74706 40.70937),-108.74706,40.70937
418,10,967490,4,Chargers out of range,POINT (-102.09036 38.84321),-102.09036,38.84321
419,10,967493,4,Chargers out of range,POINT (-102.12811 38.84564),-102.12811,38.84564
420,10,967524,4,Chargers out of range,POINT (-103.11154 37.38175),-103.11154,37.38175
421,10,967577,4,Chargers out of range,POINT (-108.41193 40.82593),-108.41193,40.82593
422,10,967636,4,Chargers out of range,POINT (-108.42171 40.73313),-108.42171,40.73313
423,10,967680,4,Chargers out of range,POINT (-108.9948 40.85925),-108.9948,40.85925
424,10,967908,4,Chargers out of range,POINT (-108.73657 40.84044),-108.73657,40.84044
425,10,967916,4,Chargers out of range,POINT (-103.26497 38.66351),-103.26497,38.66351
426,10,967924,4,Chargers out of range,POINT (-102.91573 37.27932),-102.91573,37.27932
427,10,967993,4,Chargers out of range,POINT (-108.44387 40.76434),-108.44387,40.76434
428,10,968086,4,Chargers out of range,POINT (-102.10824 38.84846),-102.10824,38.84846
429,10,968156,4,Chargers out of range,POINT (-103.12938 37.17788),-103.12938,37.17788
430,10,968228,4,Chargers out of range,POINT (-108.75322 40.89961),-108.75322,40.89961
431,10,968247,4,Chargers out of range,POINT (-108.96684 40.8457),-108.96684,40.8457
432,10,968329,4,Chargers out of range,POINT (-103.64047 37.20966),-103.64047,37.20966
433,10,968353,4,Chargers out of range,POINT (-103.25409 37.04411),-103.25409,37.04411
434,10,968468,4,Chargers out of range,POINT (-103.53929 37.02159),-103.53929,37.02159
435,10,968483,4,Chargers out of range,POINT (-102.99284 37.29382),-102.99284,37.29382
436,10,968513,4,Chargers out of range,POINT (-103.03149 37.17564),-103.03149,37.17564
437,10,968521,4,Chargers out of range,POINT (-108.74428 40.88489),-108.74428,40.88489
438,10,968573,4,Chargers out of range,POINT (-108.40355 40.90777),-108.40355,40.90777
439,10,968582,4,Chargers out of range,POINT (-108.38339 40.71601),-108.38339,40.71601
440,10,968617,4,Chargers out of range,POINT (-103.10213 37.27921),-103.10213,37.27921
441,10,968666,4,Chargers out of range,POINT (-102.27689 37.26667),-102.27689,37.26667
442,10,968835,4,Chargers out of range,POINT (-106.78664 38.14984),-106.78664,38.14984
443,10,968901,4,Chargers out of range,POINT (-102.9048 37.28085),-102.9048,37.28085
444,10,968948,4,Chargers out of range,POINT (-108.73383 40.84452),-108.73383,40.84452
445,10,968960,4,Chargers out of range,POINT (-103.08393 37.27918),-103.08393,37.27918
446,10,968971,4,Chargers out of range,POINT (-105.7873 40.80775),-105.7873,40.80775
447,10,968978,4,Chargers out of range,POINT (-108.73404 40.84346),-108.73404,40.84346
448,10,969027,4,Chargers out of range,POINT (-102.34854 39.72721),-102.34854,39.72721
449,10,969031,4,Chargers out of range,POINT (-108.89689 40.81541),-108.89689,40.81541
450,10,969044,4,Chargers out of range,POINT (-104.23687 38.83928),-104.23687,38.83928
451,10,969057,4,Chargers out of range,POINT (-103.9729 38.83973),-103.9729,38.83973
452,10,969076,4,Chargers out of range,POINT (-102.85077 37.20682),-102.85077,37.20682
453,10,969083,4,Chargers out of range,POINT (-108.74644 40.88917),-108.74644,40.88917
454,10,969134,4,Chargers out of range,POINT (-102.79624 37.10513),-102.79624,37.10513
455,10,969142,4,Chargers out of range,POINT (-105.8399 40.82358),-105.8399,40.82358
456,10,969156,4,Chargers out of range,POINT (-108.71941 40.79996),-108.71941,40.79996
457,10,969158,4,Chargers out of range,POINT (-104.12166 38.95551),-104.12166,38.95551
458,10,969207,4,Chargers out of range,POINT (-108.39659 40.67069),-108.39659,40.67069
459,10,969271,4,Chargers out of range,POINT (-108.3687 40.82866),-108.3687,40.82866
460,10,969376,4,Chargers out of range,POINT (-108.73421 40.84306),-108.73421,40.84306
461,10,969378,4,Chargers out of range,POINT (-108.38548 40.65856),-108.38548,40.65856
462,10,969387,4,Chargers out of range,POINT (-108.6803 39.72531),-108.6803,39.72531
463,10,969394,4,Chargers out of range,POINT (-108.77363 40.93098),-108.77363,40.93098
464,10,969405,4,Chargers out of range,POINT (-108.41988 40.94436),-108.41988,40.94436
465,10,969407,4,Chargers out of range,POINT (-102.14712 37.38383),-102.14712,37.38383
466,10,969424,4,Chargers out of range,POINT (-102.30513 37.3808),-102.30513,37.3808
467,10,969427,4,Chargers out of range,POINT (-103.70556 38.62393),-103.70556,38.62393
468,10,969453,4,Chargers out of range,POINT (-104.01718 38.83981),-104.01718,38.83981
469,10,969492,4,Chargers out of range,POINT (-102.81968 37.38217),-102.81968,37.38217
470,10,969498,4,Chargers out of range,POINT (-108.76273 40.59645),-108.76273,40.59645
471,10,969671,4,Chargers out of range,POINT (-108.43617 40.88998),-108.43617,40.88998
472,10,969720,4,Chargers out of range,POINT (-108.38215 40.65445),-108.38215,40.65445
473,10,969757,4,Chargers out of range,POINT (-108.89802 40.81697),-108.89802,40.81697
474,10,969835,4,Chargers out of range,POINT (-108.75339 40.90115),-108.75339,40.90115
475,10,969852,4,Chargers out of range,POINT (-102.09077 38.76925),-102.09077,38.76925
476,10,969883,4,Chargers out of range,POINT (-108.40641 40.79263),-108.40641,40.79263
477,10,969987,4,Chargers out of range,POINT (-108.83586 40.59704),-108.83586,40.59704
478,10,970037,4,Chargers out of range,POINT (-108.75322 40.89961),-108.75322,40.89961
479,10,970138,4,Chargers out of range,POINT (-103.03155 37.17775),-103.03155,37.17775
480,10,970217,4,Chargers out of range,POINT (-108.68888 40.68841),-108.68888,40.68841
481,10,970302,4,Chargers out of range,POINT (-103.03348 37.17232),-103.03348,37.17232
482,10,970337,4,Chargers out of range,POINT (-103.06422 37.27915),-103.06422,37.27915
483,10,970374,4,Chargers out of range,POINT (-108.39632 40.66875),-108.39632,40.66875
484,10,970397,4,Chargers out of range,POINT (-108.83824 40.59575),-108.83824,40.59575
485,10,970429,4,Chargers out of range,POINT (-108.42238 40.94162),-108.42238,40.94162
486,10,970435,4,Chargers out of range,POINT (-103.28423 37.05615),-103.28423,37.05615
487,10,970672,4,Chargers out of range,POINT (-103.04988 37.27917),-103.04988,37.27917
488,10,970773,4,Chargers out of range,POINT (-102.9498 37.11965),-102.9498,37.11965
489,10,970790,4,Chargers out of range,POINT (-108.5398 40.64179),-108.5398,40.64179
490,10,970843,4,Chargers out of range,POINT (-108.38006 40.74221),-108.38006,40.74221
491,10,970884,4,Chargers out of range,POINT (-104.21955 38.74509),-104.21955,38.74509
492,10,970967,4,Chargers out of range,POINT (-105.25799 37.13415),-105.25799,37.13415
493,10,970972,4,Chargers out of range,POINT (-102.09027 38.85103),-102.09027,38.85103
494,10,970992,4,Chargers out of range,POINT (-102.96481 37.2792),-102.96481,37.2792
495,10,971041,4,Chargers out of range,POINT (-102.85972 37.38112),-102.85972,37.38112
496,10,971118,4,Chargers out of range,POINT (-102.9243 37.27929),-102.9243,37.27929
497,10,971120,4,Chargers out of range,POINT (-102.09016 38.74921),-102.09016,38.74921
498,10,971175,4,Chargers out of range,POINT (-108.4382 40.61848),-108.4382,40.61848
499,10,971218,4,Chargers out of range,POINT (-104.19357 38.75269),-104.19357,38.75269
500,10,971272,4,Chargers out of range,POINT (-108.46438 40.95473),-108.46438,40.95473
501,10,971318,4,Chargers out of range,POINT (-108.74869 40.911),-108.74869,40.911
502,10,971370,4,Chargers out of range,POINT (-103.08393 37.27918),-103.08393,37.27918
503,10,971395,4,Chargers out of range,POINT (-102.99542 37.27916),-102.99542,37.27916
504,10,971449,4,Chargers out of range,POINT (-108.46235 40.95542),-108.46235,40.95542
505,10,971493,4,Chargers out of range,POINT (-104.08782 38.84012),-104.08782,38.84012
506,10,971504,4,Chargers out of range,POINT (-108.7641 40.73299),-108.7641,40.73299
507,10,971532,4,Chargers out of range,POINT (-103.06422 37.27915),-103.06422,37.27915
508,10,971571,4,Chargers out of range,POINT (-104.22146 38.81651),-104.22146,38.81651
509,10,971589,4,Chargers out of range,POINT (-104.21247 37.84396),-104.21247,37.84396
510,10,971595,4,Chargers out of range,POINT (-103.66475 37.20038),-103.66475,37.20038
511,10,971615,4,Chargers out of range,POINT (-108.83465 40.74438),-108.83465,40.74438
512,10,971656,4,Chargers out of range,POINT (-108.71887 40.80104),-108.71887,40.80104
513,10,971669,4,Chargers out of range,POINT (-108.83824 40.59575),-108.83824,40.59575
514,10,971681,4,Chargers out of range,POINT (-103.39717 36.9838),-103.39717,36.9838
515,10,971709,4,Chargers out of range,POINT (-104.01718 38.83981),-104.01718,38.83981
516,11,953321,4,Chargers out of range,POINT (-103.08393 37.27918),-103.08393,37.27918
517,11,953457,4,Chargers out of range,POINT (-105.97139 40.94493),-105.97139,40.94493
518,11,953639,4,Chargers out of range,POINT (-106.44627 37.08762),-106.44627,37.08762
519,11,953767,4,Chargers out of range,POINT (-103.10213 37.27921),-103.10213,37.27921
520,11,953906,4,Chargers out of range,POINT (-104.09726 38.84003),-104.09726,38.84003
521,11,953938,4,Chargers out of range,POINT (-103.72002 37.37501),-103.72002,37.37501
522,11,955385,4,Chargers out of range,POINT (-108.73409 40.82606),-108.73409,40.82606
523,11,955485,4,Chargers out of range,POINT (-102.90681 37.27935),-102.90681,37.27935
524,11,955503,4,Chargers out of range,POINT (-102.96481 37.2792),-102.96481,37.2792
525,11,955599,4,Chargers out of range,POINT (-102.85089 37.30369),-102.85089,37.30369
526,11,955624,4,Chargers out of range,POINT (-108.76126 40.727),-108.76126,40.727
